,Unnamed: 0,weather_station,temperature,percipitation,month,day,hour,accidents,road_usage
493,493.0,164.0,-0.02560943813314067,-0.2804846385772539,3.0,7.0,13.0,-0.306324172236198,1.3
494,494.0,164.0,-0.03879794986928115,-0.2804846385772539,3.0,7.0,14.0,-0.306324172236198,1.41
495,495.0,164.0,-0.04539220573735149,-0.08394919733930148,3.0,7.0,15.0,2.7061125654622176,1.28
496,496.0,164.0,-0.10034433797127053,0.11258624389865095,3.0,7.0,16.0,-0.306324172236198,0.88
497,497.0,164.0,-0.15090029962647594,0.11258624389865095,3.0,7.0,17.0,-0.306324172236198,0.69
498,498.0,164.0,-0.23662562591138978,0.2108539645176272,3.0,7.0,18.0,-0.306324172236198,0.59
499,499.0,164.0,-0.33114329335373044,0.7021925676125084,3.0,7.0,19.0,-0.306324172236198,0.11
500,500.0,164.0,-0.38389734029829276,0.3091216851366034,3.0,7.0,20.0,-0.306324172236198,-0.35
501,501.0,164.0,-0.4344533019534983,0.2108539645176272,3.0,7.0,21.0,-0.306324172236198,-0.54
502,502.0,164.0,-0.4520379842683523,-0.1822169179582777,3.0,7.0,22.0,-0.306324172236198,-0.73
503,503.0,164.0,-0.46083032542577934,-0.2804846385772539,3.0,7.0,23.0,-0.306324172236198,-0.86
504,504.0,164.0,-0.4443446857556037,-0.2804846385772539,4.0,1.0,0.0,-0.306324172236198,-1.05
505,505.0,164.0,-0.5124853297256633,0.554790986684044,4.0,1.0,1.0,-0.306324172236198,-1.06
506,506.0,164.0,-0.5729326751829743,0.06345238358916287,4.0,1.0,2.0,-0.306324172236198,-1.12
507,507.0,164.0,-0.6059039545233257,-0.03481533702981337,4.0,1.0,3.0,-0.306324172236198,-1.13
508,508.0,164.0,-0.6608560867572447,0.2108539645176272,4.0,1.0,4.0,-0.306324172236198,-1.13
509,509.0,164.0,-0.6443704470870689,0.06345238358916287,4.0,1.0,5.0,-0.306324172236198,-1.1
510,510.0,164.0,-0.47401883716191995,0.2108539645176272,4.0,1.0,6.0,-0.306324172236198,-0.98
511,511.0,164.0,-0.23222945533267614,-0.1330830576487896,4.0,1.0,7.0,-0.306324172236198,-0.92
512,512.0,164.0,-0.05967976011817033,-0.2804846385772539,4.0,1.0,8.0,-0.306324172236198,-0.88
513,513.0,164.0,0.10847376451762186,-0.2804846385772539,4.0,1.0,9.0,-0.306324172236198,-0.53
514,514.0,164.0,0.21617994369610322,-0.2804846385772539,4.0,1.0,10.0,-0.306324172236198,-0.01
515,515.0,164.0,0.30630144055973046,-0.2804846385772539,4.0,1.0,11.0,-0.306324172236198,0.38
516,516.0,164.0,0.39642293742335755,-0.2804846385772539,4.0,1.0,12.0,-0.306324172236198,0.57
517,517.0,164.0,0.4931386901550551,-0.2804846385772539,4.0,1.0,13.0,-0.306324172236198,0.52
518,518.0,164.0,0.5261099694954067,-0.2804846385772539,4.0,1.0,14.0,-0.306324172236198,0.71
519,519.0,164.0,0.5316051827187984,-0.2804846385772539,4.0,1.0,15.0,-0.306324172236198,0.7
520,520.0,164.0,0.5261099694954067,-0.2804846385772539,4.0,1.0,16.0,-0.306324172236198,0.47
521,521.0,164.0,0.3942248521340008,-0.2804846385772539,4.0,1.0,17.0,-0.306324172236198,0.44
522,522.0,164.0,0.19310004815785714,-0.2804846385772539,4.0,1.0,18.0,-0.306324172236198,0.41
523,523.0,164.0,-0.048689333671386566,-0.2804846385772539,4.0,1.0,19.0,-0.306324172236198,0.07
524,524.0,164.0,-0.21024860243910862,-0.2804846385772539,4.0,1.0,20.0,-0.306324172236198,-0.28
525,525.0,164.0,-0.2542103082262439,-0.2804846385772539,4.0,1.0,21.0,-0.306324172236198,-0.5
526,526.0,164.0,-0.3476289330239062,-0.2804846385772539,4.0,1.0,22.0,-0.306324172236198,-0.76
527,527.0,164.0,-0.44983989897899557,-0.2804846385772539,4.0,1.0,23.0,-0.306324172236198,-0.91
528,528.0,164.0,-0.6718465132040284,0.014318523279674717,4.0,2.0,0.0,-0.306324172236198,-1.06
529,529.0,164.0,-0.7114120484124502,-0.1822169179582777,4.0,2.0,1.0,-0.306324172236198,-1.1
530,530.0,164.0,-0.7795526923825098,0.3091216851366034,4.0,2.0,2.0,-0.306324172236198,-1.11
531,531.0,164.0,-0.8564856775099964,-0.08394919733930148,4.0,2.0,3.0,-0.306324172236198,-1.09
532,532.0,164.0,-0.8718722745354938,-0.1822169179582777,4.0,2.0,4.0,-0.306324172236198,-1.04
533,533.0,164.0,-0.8586837627993532,-0.1822169179582777,4.0,2.0,5.0,-0.306324172236198,-0.85
534,534.0,164.0,-0.6454694897317474,0.014318523279674717,4.0,2.0,6.0,-0.306324172236198,-0.22
535,535.0,164.0,-0.4168686196386442,-0.2804846385772539,4.0,2.0,7.0,-0.306324172236198,0.51
536,536.0,164.0,-0.1948620054136112,-0.2804846385772539,4.0,2.0,8.0,-0.306324172236198,0.35
537,537.0,164.0,-0.005826670528929652,-0.1822169179582777,4.0,2.0,9.0,-0.306324172236198,0.37
538,538.0,164.0,0.17661440848768137,-0.08394919733930148,4.0,2.0,10.0,-0.306324172236198,0.81
539,539.0,164.0,0.28432058766616275,-0.2804846385772539,4.0,2.0,11.0,-0.306324172236198,1.02
540,540.0,164.0,0.3920267668446441,-0.2804846385772539,4.0,2.0,12.0,2.7061125654622176,1.01
541,541.0,164.0,0.47775209312955774,-0.2804846385772539,4.0,2.0,13.0,-0.306324172236198,0.87
542,542.0,164.0,0.49973294602312546,-0.2804846385772539,4.0,2.0,14.0,2.7061125654622176,0.99
543,543.0,164.0,0.4513750696572766,-0.2804846385772539,4.0,2.0,15.0,5.718549303160633,1.0
544,544.0,164.0,0.328282293453298,-0.2804846385772539,4.0,2.0,16.0,-0.306324172236198,1.18
545,545.0,164.0,0.1282565321218327,-0.2804846385772539,4.0,2.0,17.0,-0.306324172236198,1.31
546,546.0,164.0,-0.10034433797127053,-0.2804846385772539,4.0,2.0,18.0,-0.306324172236198,0.89
547,547.0,164.0,-0.3113605257495196,-0.2804846385772539,4.0,2.0,19.0,-0.306324172236198,0.31
548,548.0,164.0,-0.4234628755067144,-0.2804846385772539,4.0,2.0,20.0,-0.306324172236198,-0.24
549,549.0,164.0,-0.482811178319347,-0.2804846385772539,4.0,2.0,21.0,-0.306324172236198,-0.53
550,550.0,164.0,-0.5157824576596984,-0.2804846385772539,4.0,2.0,22.0,-0.306324172236198,-0.78
551,551.0,164.0,-0.5993096986552554,-0.2804846385772539,4.0,2.0,23.0,-0.306324172236198,-0.96
552,552.0,164.0,-0.6498656603104609,-0.2804846385772539,4.0,3.0,0.0,-0.306324172236198,-1.05
553,553.0,164.0,-0.6806388543614555,-0.2804846385772539,4.0,3.0,1.0,-0.306324172236198,-1.12
554,554.0,164.0,-0.7487794983315151,-0.2804846385772539,4.0,3.0,2.0,-0.306324172236198,-1.11
555,555.0,164.0,-0.7993354599867206,-0.2804846385772539,4.0,3.0,3.0,-0.306324172236198,-1.1
556,556.0,164.0,-0.8520895069312829,-0.2804846385772539,4.0,3.0,4.0,-0.306324172236198,-1.06
557,557.0,164.0,-0.8257124834590018,-0.2804846385772539,4.0,3.0,5.0,-0.306324172236198,-0.88
558,558.0,164.0,-0.6498656603104609,-0.2804846385772539,4.0,3.0,6.0,-0.306324172236198,-0.2
559,559.0,164.0,-0.4168686196386442,-0.2804846385772539,4.0,3.0,7.0,-0.306324172236198,0.7
560,560.0,164.0,-0.23222945533267614,-0.2804846385772539,4.0,3.0,8.0,-0.306324172236198,0.6
561,561.0,164.0,-0.051986461605421835,-0.2804846385772539,4.0,3.0,9.0,2.7061125654622176,0.7
562,562.0,164.0,0.14144504385797335,-0.2804846385772539,4.0,3.0,10.0,-0.306324172236198,1.09
563,563.0,164.0,0.3041033552703736,-0.2804846385772539,4.0,3.0,11.0,-0.306324172236198,1.26
564,564.0,164.0,0.3766401698191467,-0.2804846385772539,4.0,3.0,12.0,-0.306324172236198,1.21
565,565.0,164.0,0.4623654961040605,-0.2804846385772539,4.0,3.0,13.0,-0.306324172236198,1.01
566,566.0,164.0,0.41840379031692526,-0.2804846385772539,4.0,3.0,14.0,-0.306324172236198,1.16
567,567.0,164.0,0.45357315494663347,-0.2804846385772539,4.0,3.0,15.0,-0.306324172236198,1.19
568,568.0,164.0,0.41840379031692526,-0.2804846385772539,4.0,3.0,16.0,2.7061125654622176,1.39
569,569.0,164.0,0.2447550524577411,-0.1822169179582777,4.0,3.0,17.0,-0.306324172236198,1.48
570,570.0,164.0,0.016154182364637885,0.5056571263745558,4.0,3.0,18.0,-0.306324172236198,1.13
571,571.0,164.0,-0.10913667912869758,-0.2804846385772539,4.0,3.0,19.0,-0.306324172236198,0.51
572,572.0,164.0,-0.17947540838811382,-0.2804846385772539,4.0,3.0,20.0,-0.306324172236198,-0.17
573,573.0,164.0,-0.2080505171497519,-0.2804846385772539,4.0,3.0,21.0,2.7061125654622176,-0.49
574,574.0,164.0,-0.2410217964901032,-0.2804846385772539,4.0,3.0,22.0,-0.306324172236198,-0.75
575,575.0,164.0,-0.2432198817794599,-0.2804846385772539,4.0,3.0,23.0,-0.306324172236198,-0.93
576,576.0,164.0,-0.36191648740472515,-0.2804846385772539,4.0,4.0,0.0,-0.306324172236198,-1.04
577,577.0,164.0,-0.4300571313747848,-0.2804846385772539,4.0,4.0,1.0,-0.306324172236198,-1.11
578,578.0,164.0,-0.4872073488980605,-0.2804846385772539,4.0,4.0,2.0,-0.306324172236198,-1.13
579,579.0,164.0,-0.5619422487361904,-0.2804846385772539,4.0,4.0,3.0,-0.306324172236198,-1.12
580,580.0,164.0,-0.6421723617977122,-0.2804846385772539,4.0,4.0,4.0,-0.306324172236198,-1.07
581,581.0,164.0,-0.6092010824573608,-0.2804846385772539,4.0,4.0,5.0,-0.306324172236198,-0.92
582,582.0,164.0,-0.46852362393852803,-0.2804846385772539,4.0,4.0,6.0,-0.306324172236198,-0.24
583,583.0,164.0,-0.3003700993027358,-0.2804846385772539,4.0,4.0,7.0,-0.306324172236198,0.64
584,584.0,164.0,-0.09814625268191382,-0.2804846385772539,4.0,4.0,8.0,-0.306324172236198,0.53
585,585.0,164.0,0.05022450434966774,-0.2804846385772539,4.0,4.0,9.0,-0.306324172236198,0.68
586,586.0,164.0,0.2370617539449924,-0.2804846385772539,4.0,4.0,10.0,-0.306324172236198,1.03
587,587.0,164.0,0.3777392124638251,-0.2804846385772539,4.0,4.0,11.0,-0.306324172236198,1.29
588,588.0,164.0,0.46016741081470364,-0.2804846385772539,4.0,4.0,12.0,-0.306324172236198,1.11
589,589.0,164.0,0.5403975238762255,-0.2804846385772539,4.0,4.0,13.0,-0.306324172236198,1.08
590,590.0,164.0,0.6524998736334202,-0.2804846385772539,4.0,4.0,14.0,-0.306324172236198,1.18
591,591.0,164.0,0.6217266795824259,-0.2804846385772539,4.0,4.0,15.0,-0.306324172236198,1.22
592,592.0,164.0,0.5722697605718986,-0.2804846385772539,4.0,4.0,16.0,-0.306324172236198,1.42
593,593.0,164.0,0.4304932594083874,-0.2804846385772539,4.0,4.0,17.0,-0.306324172236198,1.63
594,594.0,164.0,0.267834947995987,-0.2804846385772539,4.0,4.0,18.0,2.7061125654622176,1.09
595,595.0,164.0,0.07879961311130562,-0.2804846385772539,4.0,4.0,19.0,-0.306324172236198,0.49
596,596.0,164.0,-0.08385869830109478,-0.2804846385772539,4.0,4.0,20.0,-0.306324172236198,-0.13
597,597.0,164.0,-0.1772773230987571,-0.2804846385772539,4.0,4.0,21.0,-0.306324172236198,-0.48
598,598.0,164.0,-0.23222945533267614,-0.2804846385772539,4.0,4.0,22.0,-0.306324172236198,-0.75
599,599.0,164.0,-0.23772466855606814,-0.2804846385772539,4.0,4.0,23.0,-0.306324172236198,-0.93
600,600.0,164.0,-0.3179547816175899,-0.2804846385772539,4.0,5.0,0.0,-0.306324172236198,-0.99
601,601.0,164.0,-0.40807627848121714,-0.2804846385772539,4.0,5.0,1.0,-0.306324172236198,-1.09
602,602.0,164.0,-0.44983989897899557,-0.2804846385772539,4.0,5.0,2.0,-0.306324172236198,-1.12
603,603.0,164.0,-0.4981977753448443,-0.2804846385772539,4.0,5.0,3.0,-0.306324172236198,-1.12
604,604.0,164.0,-0.5069901165022713,-0.2804846385772539,4.0,5.0,4.0,-0.306324172236198,-1.07
605,605.0,164.0,-0.5069901165022713,-0.1330830576487896,4.0,5.0,5.0,-0.306324172236198,-0.91
606,606.0,164.0,-0.3476289330239062,-0.2804846385772539,4.0,5.0,6.0,-0.306324172236198,-0.23
607,607.0,164.0,-0.11353284970741101,-0.2804846385772539,4.0,5.0,7.0,-0.306324172236198,0.66
608,608.0,164.0,0.0513235469943461,-0.2804846385772539,4.0,5.0,8.0,-0.306324172236198,0.59
609,609.0,164.0,0.273330161219379,-0.2804846385772539,4.0,5.0,9.0,-0.306324172236198,0.69
610,610.0,164.0,0.4304932594083874,-0.2804846385772539,4.0,5.0,10.0,-0.306324172236198,1.08
611,611.0,164.0,0.6327171060292095,-0.2804846385772539,4.0,5.0,11.0,-0.306324172236198,1.3
612,612.0,164.0,0.7019567926439473,-0.2804846385772539,4.0,5.0,12.0,2.7061125654622176,1.17
613,613.0,164.0,0.7404232852076909,-0.2804846385772539,4.0,5.0,13.0,-0.306324172236198,1.16
614,614.0,164.0,0.7766916924820771,-0.2804846385772539,4.0,5.0,14.0,-0.306324172236198,1.22
615,615.0,164.0,0.7294328587609068,-0.2804846385772539,4.0,5.0,15.0,-0.306324172236198,1.23
616,616.0,164.0,0.7184424323141233,-0.2804846385772539,4.0,5.0,16.0,-0.306324172236198,1.5
617,617.0,164.0,0.6195285942930687,-0.2804846385772539,4.0,5.0,17.0,-0.306324172236198,1.56
618,618.0,164.0,0.35575835957025753,-0.2804846385772539,4.0,5.0,18.0,-0.306324172236198,1.17
619,619.0,164.0,0.14694025708136516,-0.2804846385772539,4.0,5.0,19.0,2.7061125654622176,0.55
620,620.0,164.0,0.056818760217737886,-0.2804846385772539,4.0,5.0,20.0,-0.306324172236198,-0.02
621,621.0,164.0,-0.06187784540752724,-0.2804846385772539,4.0,5.0,21.0,-0.306324172236198,-0.36
622,622.0,164.0,-0.19376296276893287,-0.2804846385772539,4.0,5.0,22.0,-0.306324172236198,-0.64
623,623.0,164.0,-0.2794882890538466,-0.2804846385772539,4.0,5.0,23.0,-0.306324172236198,-0.86
624,624.0,164.0,-0.3421337198005142,-0.2804846385772539,4.0,6.0,0.0,-0.306324172236198,-0.98
625,625.0,164.0,-0.413571491704609,-0.2804846385772539,4.0,6.0,1.0,-0.306324172236198,-1.03
626,626.0,164.0,-0.4630284107151362,-0.2804846385772539,4.0,6.0,2.0,-0.306324172236198,-1.1
627,627.0,164.0,-0.482811178319347,-0.2804846385772539,4.0,6.0,3.0,-0.306324172236198,-1.12
628,628.0,164.0,-0.5454566090660148,-0.2804846385772539,4.0,6.0,4.0,-0.306324172236198,-1.08
629,629.0,164.0,-0.4773159650959551,-0.2804846385772539,4.0,6.0,5.0,-0.306324172236198,-0.95
630,630.0,164.0,-0.2564083935156006,-0.2804846385772539,4.0,6.0,6.0,-0.306324172236198,-0.41
631,631.0,164.0,0.00406471327317576,-0.2804846385772539,4.0,6.0,7.0,2.7061125654622176,0.23
632,632.0,164.0,0.17991153642171664,-0.2804846385772539,4.0,6.0,8.0,-0.306324172236198,0.26
633,633.0,164.0,0.3590554875042926,-0.2804846385772539,4.0,6.0,9.0,-0.306324172236198,0.42
634,634.0,164.0,0.5502889076783309,-0.2804846385772539,4.0,6.0,10.0,-0.306324172236198,0.9
635,635.0,164.0,0.671183598592953,-0.2804846385772539,4.0,6.0,11.0,-0.306324172236198,1.15
636,636.0,164.0,0.7404232852076909,-0.2804846385772539,4.0,6.0,12.0,-0.306324172236198,1.12
637,637.0,164.0,0.7657012660352936,-0.2804846385772539,4.0,6.0,13.0,2.7061125654622176,1.17
638,638.0,164.0,0.7766916924820771,-0.2804846385772539,4.0,6.0,14.0,2.7061125654622176,1.33
639,639.0,164.0,0.7107491338013746,-0.2804846385772539,4.0,6.0,15.0,-0.306324172236198,1.45
640,640.0,164.0,0.6470046604100282,-0.2804846385772539,4.0,6.0,16.0,-0.306324172236198,1.5
641,641.0,164.0,0.47445496519552266,-0.2804846385772539,4.0,6.0,17.0,2.7061125654622176,1.18
642,642.0,164.0,0.20738760253867616,-0.2804846385772539,4.0,6.0,18.0,2.7061125654622176,0.9
643,643.0,164.0,0.0260455661667433,-0.2804846385772539,4.0,6.0,19.0,-0.306324172236198,0.47
644,644.0,164.0,-0.14650412904776253,-0.2804846385772539,4.0,6.0,20.0,2.7061125654622176,-0.1
645,645.0,164.0,-0.23222945533267614,-0.2804846385772539,4.0,6.0,21.0,-0.306324172236198,-0.41
646,646.0,164.0,-0.29817201401337906,-0.2804846385772539,4.0,6.0,22.0,-0.306324172236198,-0.64
647,647.0,164.0,-0.33444042128776563,-0.2804846385772539,4.0,6.0,23.0,-0.306324172236198,-0.8
648,648.0,164.0,-0.36960978591747373,-0.2804846385772539,4.0,7.0,0.0,-0.306324172236198,-1.0
649,649.0,164.0,-0.4575331974917443,8.95668109960651,4.0,7.0,1.0,-0.306324172236198,-1.06
650,650.0,164.0,-0.5179805429490552,0.2108539645176272,4.0,7.0,2.0,-0.306324172236198,-1.12
651,651.0,164.0,-0.5564470355127985,0.8495941485409727,4.0,7.0,3.0,-0.306324172236198,-1.12
652,652.0,164.0,-0.528970969395839,0.7021925676125084,4.0,7.0,4.0,-0.306324172236198,-1.1
653,653.0,164.0,-0.5267728841064823,-0.2804846385772539,4.0,7.0,5.0,-0.306324172236198,-1.05
654,654.0,164.0,-0.3860954255876495,-0.2804846385772539,4.0,7.0,6.0,-0.306324172236198,-0.82
655,655.0,164.0,-0.2432198817794599,-0.2804846385772539,4.0,7.0,7.0,-0.306324172236198,-0.66
656,656.0,164.0,-0.05967976011817033,-0.2804846385772539,4.0,7.0,8.0,-0.306324172236198,-0.36
657,657.0,164.0,0.10847376451762186,-0.2804846385772539,4.0,7.0,9.0,-0.306324172236198,0.43
658,658.0,164.0,0.3030043126256952,-0.2804846385772539,4.0,7.0,10.0,-0.306324172236198,1.14
659,659.0,164.0,0.4326913446977441,-0.2804846385772539,4.0,7.0,11.0,2.7061125654622176,1.6
660,660.0,164.0,0.5118224151145876,-0.2804846385772539,4.0,7.0,12.0,-0.306324172236198,1.59
661,661.0,164.0,0.5788640164399688,-0.2804846385772539,4.0,7.0,13.0,-0.306324172236198,1.43
662,662.0,164.0,0.6360142339632447,-0.2804846385772539,4.0,7.0,14.0,-0.306324172236198,1.44
663,663.0,164.0,0.6140333810696772,-0.2804846385772539,4.0,7.0,15.0,2.7061125654622176,1.33
664,664.0,164.0,0.5590812488357579,-0.2804846385772539,4.0,7.0,16.0,5.718549303160633,0.86
665,665.0,164.0,0.4074133638701415,-0.2804846385772539,4.0,7.0,17.0,-0.306324172236198,0.67
666,666.0,164.0,0.19310004815785714,-0.2804846385772539,4.0,7.0,18.0,-0.306324172236198,0.56
667,667.0,164.0,0.04802641906031083,-0.2804846385772539,4.0,7.0,19.0,-0.306324172236198,0.14
668,668.0,164.0,-0.0783634850777028,-0.2804846385772539,4.0,7.0,20.0,-0.306324172236198,-0.3
669,669.0,164.0,-0.18826774954554087,-0.2804846385772539,4.0,7.0,21.0,-0.306324172236198,-0.47
670,670.0,164.0,-0.2179419009518573,-0.2804846385772539,4.0,7.0,22.0,2.7061125654622176,-0.69
671,671.0,164.0,-0.28498350227723845,-0.2804846385772539,4.0,7.0,23.0,-0.306324172236198,-0.84
672,672.0,164.0,-0.3476289330239062,-0.2804846385772539,5.0,1.0,0.0,-0.306324172236198,-1.05
673,673.0,164.0,-0.3992839373237901,-0.2804846385772539,5.0,1.0,1.0,-0.306324172236198,-1.02
674,674.0,164.0,-0.43555234459817666,-0.2804846385772539,5.0,1.0,2.0,-0.306324172236198,-1.1
675,675.0,164.0,-0.4520379842683523,-0.2804846385772539,5.0,1.0,3.0,-0.306324172236198,-1.12
676,676.0,164.0,-0.46083032542577934,-0.2804846385772539,5.0,1.0,4.0,-0.306324172236198,-1.14
677,677.0,164.0,-0.312459568394198,-0.2804846385772539,5.0,1.0,5.0,-0.306324172236198,-1.11
678,678.0,164.0,-0.14980125698179758,-0.2804846385772539,5.0,1.0,6.0,-0.306324172236198,-1.01
679,679.0,164.0,0.0919881248474461,-0.2804846385772539,5.0,1.0,7.0,-0.306324172236198,-1.01
680,680.0,164.0,0.23816079658967076,-0.2804846385772539,5.0,1.0,8.0,-0.306324172236198,-0.85
681,681.0,164.0,0.37554112717446836,-0.2804846385772539,5.0,1.0,9.0,-0.306324172236198,-0.44
682,682.0,164.0,0.4733559225508443,-0.2804846385772539,5.0,1.0,10.0,-0.306324172236198,0.09
683,683.0,164.0,0.610736253135642,-0.2804846385772539,5.0,1.0,11.0,5.718549303160633,0.43
684,684.0,164.0,0.6634903000802043,-0.2804846385772539,5.0,1.0,12.0,-0.306324172236198,0.59
685,685.0,164.0,0.6382123192526015,-0.2804846385772539,5.0,1.0,13.0,-0.306324172236198,0.59
686,686.0,164.0,0.5898544428867527,2.323609957825616,5.0,1.0,14.0,2.7061125654622176,0.79
687,687.0,164.0,0.6557970015674556,-0.1330830576487896,5.0,1.0,15.0,-0.306324172236198,0.74
688,688.0,164.0,0.665688385369561,-0.2804846385772539,5.0,1.0,16.0,-0.306324172236198,0.49
689,689.0,164.0,0.60524103991225,-0.2804846385772539,5.0,1.0,17.0,2.7061125654622176,0.48
690,690.0,164.0,0.5008319886678039,-0.2804846385772539,5.0,1.0,18.0,-0.306324172236198,0.39
691,691.0,164.0,0.3590554875042926,-0.2804846385772539,5.0,1.0,19.0,-0.306324172236198,0.06
692,692.0,164.0,0.16672302468557595,-0.2804846385772539,5.0,1.0,20.0,-0.306324172236198,-0.27
693,693.0,164.0,0.07330439988791364,-0.2804846385772539,5.0,1.0,21.0,2.7061125654622176,-0.59
694,694.0,164.0,0.037035992613527066,-0.2804846385772539,5.0,1.0,22.0,-0.306324172236198,-0.8
695,695.0,164.0,-0.056382632184135265,-0.2804846385772539,5.0,1.0,23.0,-0.306324172236198,-0.93
696,696.0,164.0,-0.1421079584690489,-0.2804846385772539,5.0,2.0,0.0,-0.306324172236198,-1.07
697,697.0,164.0,-0.19376296276893287,-0.2804846385772539,5.0,2.0,1.0,-0.306324172236198,-1.1
698,698.0,164.0,-0.2157438156625004,-0.2804846385772539,5.0,2.0,2.0,-0.306324172236198,-1.11
699,699.0,164.0,-0.2564083935156006,-0.2804846385772539,5.0,2.0,3.0,-0.306324172236198,-1.1
700,700.0,164.0,-0.2487150950028519,-0.2804846385772539,5.0,2.0,4.0,-0.306324172236198,-1.02
701,701.0,164.0,-0.12232519086483806,-0.2804846385772539,5.0,2.0,5.0,-0.306324172236198,-0.81
702,702.0,164.0,0.10297855129422988,-0.2804846385772539,5.0,2.0,6.0,2.7061125654622176,-0.12
703,703.0,164.0,0.2931129288235898,-0.2804846385772539,5.0,2.0,7.0,-0.306324172236198,0.71
704,704.0,164.0,0.42170091825096034,-0.2804846385772539,5.0,2.0,8.0,-0.306324172236198,0.68
705,705.0,164.0,0.5283080547847634,-0.2804846385772539,5.0,2.0,9.0,-0.306324172236198,0.61
706,706.0,164.0,0.6360142339632447,-0.2804846385772539,5.0,2.0,10.0,-0.306324172236198,0.91
707,707.0,164.0,0.6854711529737718,0.4565232660650677,5.0,2.0,11.0,-0.306324172236198,0.94
708,708.0,164.0,0.5975477413995012,-0.2804846385772539,5.0,2.0,12.0,-0.306324172236198,0.88
709,709.0,164.0,0.7129472190907313,-0.2804846385772539,5.0,2.0,13.0,-0.306324172236198,0.78
710,710.0,164.0,0.6832730676844151,-0.2804846385772539,5.0,2.0,14.0,-0.306324172236198,0.84
711,711.0,164.0,0.5755668885059337,2.323609957825616,5.0,2.0,15.0,-0.306324172236198,0.91
712,712.0,164.0,0.5063272018911956,9.791956724867807,5.0,2.0,16.0,2.7061125654622176,1.19
713,713.0,164.0,0.41071049180417657,-0.03481533702981337,5.0,2.0,17.0,-0.306324172236198,1.24
714,714.0,164.0,0.2601416494832385,0.11258624389865095,5.0,2.0,18.0,-0.306324172236198,0.73
715,715.0,164.0,0.15243547030475713,-0.2804846385772539,5.0,2.0,19.0,2.7061125654622176,0.2
716,716.0,164.0,0.07330439988791364,0.2108539645176272,5.0,2.0,20.0,-0.306324172236198,-0.31
717,717.0,164.0,0.011758011785924262,-0.2804846385772539,5.0,2.0,21.0,-0.306324172236198,-0.6
718,718.0,164.0,-0.09155199681384348,-0.2804846385772539,5.0,2.0,22.0,-0.306324172236198,-0.81
719,719.0,164.0,-0.11463189235208937,-0.2804846385772539,5.0,2.0,23.0,-0.306324172236198,-0.97
720,720.0,164.0,-0.14980125698179758,-0.2804846385772539,5.0,3.0,0.0,-0.306324172236198,-1.06
721,721.0,164.0,-0.20475338921571662,-0.1330830576487896,5.0,3.0,1.0,-0.306324172236198,-1.13
722,722.0,164.0,-0.2465170097134952,-0.2804846385772539,5.0,3.0,2.0,-0.306324172236198,-1.14
723,723.0,164.0,-0.2783892464091681,-0.2804846385772539,5.0,3.0,3.0,-0.306324172236198,-1.13
724,724.0,164.0,-0.289379672855952,-0.2804846385772539,5.0,3.0,4.0,-0.306324172236198,-1.09
725,725.0,164.0,-0.20145626128168156,-0.2804846385772539,5.0,3.0,5.0,-0.306324172236198,-0.91
726,726.0,164.0,-0.06957114392027575,-0.2804846385772539,5.0,3.0,6.0,-0.306324172236198,-0.32
727,727.0,164.0,0.12495940418779761,-0.2804846385772539,5.0,3.0,7.0,-0.306324172236198,0.58
728,728.0,164.0,0.32278708022990604,-0.2804846385772539,5.0,3.0,8.0,-0.306324172236198,0.65
729,729.0,164.0,0.4326913446977441,-0.2804846385772539,5.0,3.0,9.0,-0.306324172236198,0.64
730,730.0,164.0,0.5019310313124822,-0.2804846385772539,5.0,3.0,10.0,-0.306324172236198,0.93
731,731.0,164.0,0.5645764620591499,-0.2804846385772539,5.0,3.0,11.0,-0.306324172236198,0.99
732,732.0,164.0,0.5997458266888581,-0.2804846385772539,5.0,3.0,12.0,-0.306324172236198,0.89
733,733.0,164.0,0.5810621017293257,-0.2804846385772539,5.0,3.0,13.0,-0.306324172236198,0.84
734,734.0,164.0,0.6305190207398528,-0.2804846385772539,5.0,3.0,14.0,-0.306324172236198,0.91
735,735.0,164.0,0.60524103991225,-0.2804846385772539,5.0,3.0,15.0,2.7061125654622176,1.02
736,736.0,164.0,0.5612793341251147,-0.2804846385772539,5.0,3.0,16.0,-0.306324172236198,1.29
737,737.0,164.0,0.48214826370827135,-0.2804846385772539,5.0,3.0,17.0,-0.306324172236198,1.35
738,738.0,164.0,0.3008062273363385,-0.2804846385772539,5.0,3.0,18.0,-0.306324172236198,0.89
739,739.0,164.0,0.10627567922826514,-0.2804846385772539,5.0,3.0,19.0,-0.306324172236198,0.31
740,740.0,164.0,-0.05418454689477855,-0.2804846385772539,5.0,3.0,20.0,-0.306324172236198,-0.25
741,741.0,164.0,-0.17178210987536532,-0.2804846385772539,5.0,3.0,21.0,-0.306324172236198,-0.53
742,742.0,164.0,-0.2871815875665952,-0.2804846385772539,5.0,3.0,22.0,-0.306324172236198,-0.79
743,743.0,164.0,-0.312459568394198,-0.2804846385772539,5.0,3.0,23.0,-0.306324172236198,-0.94
744,744.0,164.0,-0.35092606095794127,-0.2804846385772539,5.0,4.0,0.0,-0.306324172236198,-1.03
745,745.0,164.0,-0.34872797566858454,-0.2804846385772539,5.0,4.0,1.0,-0.306324172236198,-1.1
746,746.0,164.0,-0.39488776674507653,-0.2804846385772539,5.0,4.0,2.0,-0.306324172236198,-1.13
